transaction_id,customer_id,transaction_date,amount,name,age,country,is_active
558,829,06/06/2023,197.14,Melissa Mcfarland,76.0,CANADA,True
559,646,23/04/2024,175.51,Jonathan Schultz,82.0,ITALY,True
560,2474,18/06/2022,217.04,Luis Wilson,58.0,SPAIN,False
561,184,03/03/2024,100.13,Benjamin Soto,73.0,FRANCE,True
562,2105,23/07/2022,363.58,Michael Baldwin,51.0,USA,False
565,1570,06/06/2023,289.74,Lynn Bennett,74.0,SPAIN,True
566,2484,17/04/2022,311.63,Catherine Cruz MD,56.0,NETHERLANDS,False
567,4417,11/08/2022,428.58,Bruce Mcdaniel,34.0,UK,True
569,401,08/12/2022,193.38,Heather Jones,33.0,NETHERLANDS,False
570,3875,30/12/2023,115.45,Justin Small,28.0,GERMANY,False
571,3580,29/11/2022,144.65,Karen Porter,85.0,CANADA,True
572,1522,27/09/2023,145.66,Brent Garcia,58.0,SPAIN,False
573,375,01/05/2022,306.27,Paul Cole,53.0,SPAIN,False
575,2234,31/12/2024,12.48,Theodore Liu,59.0,NETHERLANDS,True
576,1697,16/04/2024,19.17,Linda Gallagher,29.0,NETHERLANDS,False
577,3395,22/02/2024,332.03,Mrs. Charlotte Stone MD,69.0,UK,True
578,2251,28/11/2022,140.86,Rachel Williams,42.0,FRANCE,False
579,4908,24/08/2023,397.23,Amber Crawford,68.0,FRANCE,True
581,1842,18/08/2022,18.86,Brenda Wilson,79.0,GERMANY,False
584,4992,16/12/2022,415.22,Eric Gardner,,GERMANY,False
588,4569,01/08/2024,16.16,Benjamin Miller,32.0,CANADA,False
589,2791,27/09/2023,166.62,Laura Wells,81.0,NETHERLANDS,False
590,3641,13/06/2024,84.37,Meagan Smith,,GERMANY,True
591,4088,29/01/2023,113.21,Kimberly Rojas,80.0,ITALY,False
592,1393,12/03/2022,339.76,Candace Mitchell DDS,84.0,USA,True
593,2095,15/07/2023,207.44,Ana Thomas,,FRANCE,True
594,4681,23/01/2023,484.18,Jeffrey Peters,56.0,GERMANY,False
596,2829,16/04/2022,50.72,Michele Howell,34.0,CANADA,True
597,4339,11/01/2025,190.9,Sharon Silva,63.0,NETHERLANDS,True
599,3699,12/09/2024,340.51,Kimberly Foster,,CANADA,True
601,4792,07/05/2024,91.7,Lori Stanley,28.0,FRANCE,True
603,3403,12/11/2023,497.95,Michelle Robbins,73.0,ITALY,True
604,192,02/06/2022,378.18,Jerry Wheeler,26.0,ITALY,True
605,2326,05/08/2023,282.66,Matthew Wilson,40.0,GERMANY,True
607,3075,11/04/2023,461.38,Scott Kim,42.0,UK,False
609,1012,12/11/2024,57.52,Gregory Chambers,24.0,ITALY,False
611,907,26/05/2022,289.67,Kristina Wheeler,44.0,UK,False
612,1464,19/10/2024,433.8,Kyle Jennings,53.0,ITALY,False
614,2884,04/09/2023,378.13,Danielle Blankenship,,UK,False
615,3426,19/08/2023,451.22,Larry Hendrix,83.0,CANADA,False
616,2285,19/01/2023,166.51,April Brown,80.0,UK,True
618,5187,09/02/2024,383.26,Mark Thomas,57.0,USA,False
620,4363,28/10/2022,202.16,Curtis Thomas,80.0,FRANCE,True
622,3801,05/07/2023,150.28,Kevin Greene,43.0,NETHERLANDS,False
623,3682,11/07/2022,86.91,Donna Davis,61.0,NETHERLANDS,True
625,28,26/08/2023,271.01,Tricia Valencia,64.0,USA,False
629,3426,02/12/2024,487.38,Larry Hendrix,83.0,CANADA,False
630,3362,22/08/2024,102.55,Janet Guzman,37.0,SPAIN,True
632,1136,03/11/2024,308.76,Lisa Braun,75.0,GERMANY,True
633,4124,09/08/2022,499.47,Nicholas Rice,69.0,FRANCE,False
634,4912,03/12/2024,289.59,Kenneth Ross,30.0,GERMANY,False
635,3349,20/01/2023,473.29,Amanda Massey,34.0,USA,False
637,1364,02/07/2024,288.96,Laura Herrera,33.0,FRANCE,True
638,3866,22/10/2022,345.34,Luis Hill,56.0,NETHERLANDS,False
639,3034,23/12/2023,21.13,Matthew Butler,77.0,SPAIN,False
640,4927,25/02/2022,442.92,Lynn Washington,,GERMANY,True
641,3190,16/09/2022,280.51,Jonathan Hudson,57.0,SPAIN,True
642,1582,08/05/2024,426.65,Kara Thompson,33.0,ITALY,False
643,1323,24/07/2024,234.31,Joshua Harris,62.0,USA,True
644,1961,30/10/2023,95.85,Mary Richard,27.0,CANADA,False
646,2401,23/08/2023,41.76,Jeffrey Williamson,32.0,UK,False
647,254,10/11/2023,111.43,Valerie Lozano,68.0,NETHERLANDS,True
649,4942,30/06/2023,227.39,Lynn White,20.0,FRANCE,False
651,3780,16/04/2023,255.11,James Love,61.0,GERMANY,True
653,2714,01/04/2024,437.32,Deborah Shelton,55.0,USA,False
654,1305,20/05/2022,129.98,Brittany Shaw,47.0,NETHERLANDS,False
655,573,22/08/2023,13.37,Larry Williams,52.0,UK,False
656,265,12/02/2023,344.19,Vincent Dalton,24.0,CANADA,False
657,3329,15/02/2023,434.86,Melissa Osborn,51.0,ITALY,True
659,577,11/01/2025,393.69,Zachary Mendoza,26.0,UK,False
660,2131,12/08/2024,442.84,Robert Flowers,76.0,CANADA,False
661,4402,15/10/2023,69.28,Miranda Johns,23.0,UK,False
662,4973,05/11/2022,327.07,Kathleen Taylor,71.0,ITALY,False
666,3264,30/12/2024,415.87,Maurice Carrillo,70.0,ITALY,False
668,4191,30/05/2023,318.34,Jamie Deleon,62.0,FRANCE,False
669,3605,24/09/2024,220.01,Susan Erickson,33.0,USA,False
670,1017,27/11/2022,60.78,Kelly Johnson,47.0,CANADA,True
671,2151,17/06/2023,381.39,Katherine Ford,37.0,USA,True
672,4750,23/04/2024,379.25,Monica Wade,38.0,GERMANY,False
673,916,25/09/2024,363.78,Melissa Little,,ITALY,True
676,1992,01/03/2023,399.82,Kathryn Smith,84.0,CANADA,True
678,2704,15/08/2023,324.6,Joshua Alvarado,85.0,GERMANY,False
679,607,25/07/2022,234.54,Stephanie Ellison,23.0,UK,True
680,4027,12/03/2022,378.73,David Tucker,36.0,SPAIN,True
681,2130,11/02/2022,177.8,Shane Torres,68.0,FRANCE,False
683,3690,01/06/2024,352.79,Joshua Becker,,SPAIN,True
684,4655,05/11/2024,144.9,Arthur Boyd,41.0,USA,False
685,293,14/01/2022,383.05,Amanda Logan,59.0,NETHERLANDS,False
688,3039,11/12/2022,286.13,Gregory Peterson,81.0,NETHERLANDS,True
689,2386,25/01/2022,160.26,Caleb Freeman,59.0,USA,False
690,1297,27/02/2023,288.14,Morgan Cummings,18.0,ITALY,True
691,2497,22/08/2022,242.89,Vincent Watson,,FRANCE,True
692,3604,02/07/2024,339.91,Cameron Morris,80.0,GERMANY,False
693,1266,26/10/2023,374.43,Kimberly Hughes,44.0,FRANCE,False
694,1054,12/02/2022,81.8,Allison Love,83.0,FRANCE,False
695,2395,30/10/2023,430.98,Erika Duran,47.0,GERMANY,True
696,2108,09/08/2022,322.01,David Robinson,27.0,UK,False
697,230,13/03/2024,426.95,Roberta Hughes,48.0,FRANCE,True
698,4778,21/06/2022,158.45,Gina Williams,,UK,True
699,4787,26/02/2023,15.91,Aaron Henry,84.0,UK,True
701,4234,19/02/2023,208.86,Joann Taylor,44.0,SPAIN,False
702,5067,28/11/2024,451.0,Judy Potts,33.0,SPAIN,True
703,2820,09/03/2023,325.49,Danielle Brown,61.0,FRANCE,True
704,4810,18/12/2023,427.78,Robert Wilkinson,26.0,UK,True
705,2575,12/07/2022,266.44,Jacqueline Cox,21.0,CANADA,True
708,4303,05/01/2023,246.21,Clayton Mills,58.0,GERMANY,False
711,531,07/12/2022,177.76,Paul Obrien,75.0,CANADA,True
712,2534,15/02/2022,111.15,Adrian Miranda,26.0,USA,False
713,1230,24/06/2024,146.37,Rhonda Cohen,48.0,CANADA,True
714,980,14/10/2023,328.5,Stephanie Salazar,25.0,USA,True
715,2921,24/06/2024,254.41,Mark Hunt,45.0,SPAIN,False
717,100,24/10/2023,421.59,Victor Baker,35.0,FRANCE,True
718,4294,21/02/2024,450.09,Jonathan Bruce,24.0,FRANCE,True
721,810,27/12/2024,476.49,Robert Ruiz,82.0,ITALY,True
723,4533,12/08/2024,481.21,Justin Garcia,63.0,UK,True
724,4406,12/09/2024,437.58,Bradley Armstrong,30.0,UK,False
725,459,23/12/2024,228.85,Emma Owens,56.0,GERMANY,True
728,1497,10/09/2022,347.95,Andrew Livingston,20.0,CANADA,True
729,2008,08/10/2022,121.89,Laurie Garcia,23.0,UK,False
730,3737,08/03/2024,96.94,Justin Henderson,78.0,USA,True
731,4991,25/04/2024,140.22,Anthony Taylor,18.0,GERMANY,True
732,2274,21/03/2023,54.77,Timothy Nguyen,38.0,SPAIN,True
734,522,13/03/2024,454.01,Jeffrey Murphy,50.0,SPAIN,False
735,1086,19/12/2023,266.05,Monica Mcclain,40.0,FRANCE,True
736,499,07/03/2023,111.79,William Cardenas,48.0,UK,False
737,1999,24/05/2023,296.98,Charles Scott,,ITALY,False
740,419,16/01/2023,166.24,Rebecca Brown,67.0,GERMANY,True
741,5193,07/06/2023,45.8,Cheryl Franklin,22.0,SPAIN,True
742,3919,27/04/2024,67.04,Robert Ford,69.0,FRANCE,False
744,819,11/08/2022,275.76,Katherine Parker,29.0,SPAIN,False
747,4766,18/12/2023,220.58,Jeremy Lee,33.0,CANADA,True
751,5034,06/10/2024,380.22,Kenneth Robinson,25.0,SPAIN,False
752,5,03/11/2023,133.36,Kimberly Robinson,72.0,FRANCE,True
753,3336,20/05/2024,304.66,David Peters,72.0,GERMANY,False
756,4213,26/06/2022,149.04,Richard Reyes,22.0,GERMANY,True
757,2455,01/09/2023,139.46,Terri White,52.0,SPAIN,True
758,4360,09/03/2023,132.02,Jacob Clark,38.0,NETHERLANDS,False
759,2256,08/03/2022,342.14,Vanessa Marks,43.0,SPAIN,False
760,4122,24/11/2022,161.31,Monica Russell,60.0,NETHERLANDS,False
761,3605,01/05/2023,64.62,Susan Erickson,33.0,USA,False
762,1493,02/12/2022,248.91,Mark Yates,57.0,CANADA,False
763,2615,18/07/2024,447.75,Mr. Daniel Barnes,27.0,NETHERLANDS,False
764,4175,03/05/2024,240.55,Patricia King,81.0,NETHERLANDS,False
765,1337,04/04/2024,97.61,Antonio Scott,81.0,FRANCE,False
767,775,03/10/2024,463.39,Tyrone Kaufman,75.0,FRANCE,True
769,4413,28/11/2022,413.05,Logan Gonzalez,64.0,FRANCE,True
771,1899,12/01/2024,114.48,Randy Hernandez,18.0,SPAIN,True
772,4111,12/02/2023,159.64,Lisa Buchanan,18.0,CANADA,True
773,4346,21/10/2024,241.22,Tracy Burnett,46.0,CANADA,True
777,1573,11/01/2023,385.53,Robert Barton,37.0,UK,True
778,1408,12/12/2022,427.66,Gregory Shaffer,66.0,ITALY,True
779,4999,03/10/2023,334.67,Tonya Alexander,22.0,GERMANY,True
780,2668,30/03/2023,478.79,Ralph Dawson,73.0,GERMANY,False
781,3882,20/01/2024,330.21,Charles Walker,81.0,NETHERLANDS,True
782,3416,12/12/2023,392.08,Laurie Hampton,37.0,SPAIN,True
783,2207,02/03/2022,122.07,Brenda Harris,47.0,CANADA,True
784,2154,07/02/2023,241.27,Rhonda Thompson,,CANADA,True
785,2488,08/06/2022,191.69,Janice Carpenter,77.0,FRANCE,False
786,2509,09/01/2023,173.52,Vanessa Martinez,54.0,NETHERLANDS,False
787,2900,26/01/2022,416.32,Kevin Craig,32.0,UK,False
788,2584,09/08/2024,230.36,Jon Walton,45.0,UK,True
789,3485,01/02/2022,286.01,Christian Carter,61.0,UK,False
790,3418,06/09/2024,12.78,William Ayala,55.0,SPAIN,True
792,3349,09/07/2023,183.27,Amanda Massey,34.0,USA,False
793,1147,08/11/2022,487.74,Kelly Dawson,81.0,GERMANY,False
795,1657,28/09/2024,112.22,Lauren Walker,53.0,NETHERLANDS,True
796,2097,26/10/2023,154.45,Kyle Rowland,49.0,ITALY,True
798,3503,29/10/2022,397.55,James Larsen,47.0,FRANCE,True
800,1634,30/07/2022,400.76,Oscar Smith,62.0,USA,True
803,1992,08/07/2023,88.6,Kathryn Smith,84.0,CANADA,True
804,3930,27/02/2023,471.33,Nancy Wagner,30.0,UK,False
805,4858,29/09/2022,240.24,Andrew Sanford,24.0,USA,True
806,377,15/03/2022,392.8,Holly Valentine,29.0,SPAIN,True
809,4971,26/10/2024,297.2,Roberta Smith,51.0,FRANCE,False
810,486,04/10/2022,59.71,Roberto Allen,19.0,NETHERLANDS,True
811,2808,09/01/2023,145.26,Karen Anderson,23.0,GERMANY,False
812,3027,25/05/2022,224.68,Steven Hernandez,36.0,UK,True
813,2329,19/08/2024,64.41,Justin York,31.0,FRANCE,False
814,1101,08/03/2022,441.62,Deborah Stephens,73.0,CANADA,True
815,607,22/10/2024,169.03,Stephanie Ellison,23.0,UK,True
816,3390,20/07/2023,413.91,Mrs. Amanda Kelley DDS,59.0,USA,True
817,1233,13/12/2023,299.01,Jesse Graves,83.0,ITALY,True
818,4703,31/12/2023,108.0,Beth Kirk,64.0,SPAIN,False
819,721,09/08/2022,224.75,Adam Cooper,36.0,FRANCE,False
821,2136,06/03/2023,282.77,Veronica Harris,59.0,USA,False
823,1151,25/04/2022,388.33,Crystal Jackson,79.0,ITALY,False
825,2572,10/04/2022,479.03,Daniel Werner,44.0,GERMANY,True
826,2960,20/12/2024,453.5,Michele Oconnor,32.0,NETHERLANDS,False
827,3653,20/02/2024,376.16,Peter Fitzgerald,25.0,USA,True
829,3837,19/07/2024,121.56,Andrea Bennett,75.0,GERMANY,True
830,2968,01/10/2025,173.18,Monica Bean PhD,26.0,CANADA,False
831,2122,11/03/2023,135.13,Gregory Shea,58.0,USA,True
833,3366,08/06/2024,219.39,Hannah French,77.0,UK,False
834,3985,13/12/2022,401.07,Heidi Davis,40.0,ITALY,True
836,4197,09/03/2023,193.0,Emily Montgomery,24.0,ITALY,False
837,4635,12/08/2023,224.23,Joanna Mueller,74.0,USA,True
838,263,21/01/2023,480.3,Terry Coffey,50.0,CANADA,False
840,4031,08/10/2024,148.5,Keith Dyer,72.0,FRANCE,True
841,2735,09/05/2022,320.84,Charles Ramos,74.0,CANADA,False
842,619,15/04/2022,287.0,Rachel Hayes,68.0,SPAIN,False
843,4574,04/09/2024,392.49,Adam Johnson,51.0,UK,True
844,4357,01/02/2024,87.53,Steven Mccormick,,UK,False
845,4207,27/08/2024,424.69,Mary Hoffman,30.0,UK,False
846,719,08/05/2023,291.22,Brandon Davis,32.0,SPAIN,True
848,1564,24/09/2024,378.43,Russell Rojas,80.0,FRANCE,False
849,3531,25/08/2022,410.7,James Gray,70.0,NETHERLANDS,True
850,3816,25/08/2022,231.13,Thomas Green,36.0,CANADA,True
852,599,07/05/2024,99.02,Brent Hernandez,35.0,ITALY,True
853,4713,06/01/2024,176.51,Andrea David DDS,38.0,UK,False
854,4324,25/02/2022,392.75,Angelica Diaz,32.0,USA,False
856,3289,28/05/2024,291.62,Samantha Barnes,51.0,UK,False
859,1846,09/10/2023,167.97,Steven Stewart,36.0,ITALY,True
862,2676,07/10/2023,270.86,Jesse Oliver,48.0,ITALY,False
863,1642,26/11/2022,387.26,Caitlyn Nichols,83.0,ITALY,False
864,4706,24/10/2022,463.42,Colleen Padilla,81.0,UK,True
866,1215,15/08/2023,111.01,Carolyn Johnson,75.0,CANADA,True
868,4370,22/02/2024,304.94,William Hart,,FRANCE,True
869,324,21/04/2023,391.94,Jose Reed,64.0,FRANCE,True
870,4425,24/08/2022,180.77,George Herrera,71.0,FRANCE,False
871,568,28/10/2022,170.46,Elizabeth Zimmerman,62.0,GERMANY,True
872,2584,04/07/2023,464.95,Jon Walton,45.0,UK,True
873,1711,03/02/2022,108.83,Paul Smith,23.0,GERMANY,True
874,1338,28/02/2023,217.9,Robin Johnson,32.0,NETHERLANDS,True
875,2221,25/12/2024,124.16,Molly Henry,68.0,FRANCE,True
876,1780,12/10/2024,388.45,Dominic Johnson,61.0,NETHERLANDS,False
877,224,24/11/2024,77.28,Samantha Campbell,85.0,SPAIN,True
878,3602,11/12/2022,70.32,Thomas Kaufman,57.0,UK,True
879,3073,07/10/2022,22.46,James Murray,45.0,CANADA,True
880,1709,26/10/2023,196.4,Kelly Garcia,,SPAIN,True
881,3661,16/06/2022,224.89,Dr. Danielle Jensen,75.0,UK,False
883,3118,20/04/2024,299.21,Kimberly Leon,,UK,False
884,1022,05/09/2024,55.5,Kristina Walker,53.0,FRANCE,True
885,1435,03/04/2022,258.28,Steven Flores,51.0,FRANCE,True
886,4738,09/03/2022,365.01,Scott Werner,60.0,UK,False
887,997,07/11/2022,89.81,Chelsea Conrad,62.0,GERMANY,True
888,1718,02/05/2023,68.98,Brian Campbell,20.0,NETHERLANDS,False
891,2596,14/11/2023,213.41,Dana Beltran MD,84.0,USA,True
892,1724,16/06/2022,492.72,Charles Morales,50.0,SPAIN,False
894,2092,28/08/2023,259.28,Gina Clark,27.0,GERMANY,False
895,3744,13/12/2022,17.91,Eric Francis,,FRANCE,True
897,3280,20/01/2024,481.17,Alexis James,29.0,NETHERLANDS,True
898,820,31/01/2022,183.79,Anthony Guzman,37.0,SPAIN,False
900,3557,10/05/2024,473.51,Robert Berg,21.0,NETHERLANDS,True
902,692,10/12/2023,328.71,Gregory Montoya,65.0,UK,True
904,130,23/10/2024,476.14,Cynthia Rogers,34.0,NETHERLANDS,False
905,2251,03/10/2022,367.52,Rachel Williams,42.0,FRANCE,False
906,2649,10/04/2022,32.23,Ryan Powell,61.0,CANADA,True
907,2040,05/09/2022,96.91,David Hudson,28.0,ITALY,False
908,76,08/03/2022,72.69,Matthew Mcmillan,65.0,CANADA,False
909,1276,03/03/2022,78.71,Jennifer Wood,68.0,NETHERLANDS,False
910,3849,24/07/2024,383.52,Jeffrey Tucker,70.0,GERMANY,False
911,502,17/06/2023,302.14,Cindy Clayton,37.0,ITALY,False
912,1719,15/01/2023,434.51,Melissa Randall,,FRANCE,False
913,2401,12/09/2023,192.13,Jeffrey Williamson,32.0,UK,False
915,3435,11/08/2022,94.49,Tina Shepard,28.0,ITALY,True
916,4249,01/05/2022,483.0,Benjamin Contreras,84.0,UK,False
918,897,26/07/2023,395.41,Dominique Hughes,84.0,SPAIN,True
920,2508,10/10/2023,207.79,Timothy Nelson,57.0,NETHERLANDS,False
921,3058,06/05/2024,455.4,Jacqueline Gray,52.0,UK,False
922,2173,07/07/2024,314.74,Anthony Walters,39.0,SPAIN,False
923,234,02/03/2022,393.8,Charles Pitts,58.0,UK,True
924,2717,28/01/2022,23.96,Barbara Pope,78.0,SPAIN,False
925,3855,23/06/2023,26.77,Timothy Melton,63.0,SPAIN,True
926,1183,05/01/2024,457.65,Erika Salazar,49.0,CANADA,True
927,381,22/01/2024,274.34,Timothy Dawson,60.0,UK,True
929,1391,14/05/2023,87.5,Andrew Lane,82.0,GERMANY,True
931,1825,16/04/2022,55.14,Jody Nunez,73.0,SPAIN,True
932,544,06/10/2022,65.08,Victoria Kennedy,85.0,SPAIN,False
933,3897,20/02/2024,237.57,Eddie Bridges,22.0,SPAIN,False
935,4397,13/08/2022,225.8,Annette Mcguire,32.0,NETHERLANDS,True
937,6,05/06/2024,162.6,Sean Blake,21.0,USA,True
938,3847,01/02/2022,450.78,Rachel Curry,72.0,ITALY,False
939,2105,22/02/2022,72.82,Michael Baldwin,51.0,USA,False
940,4424,30/12/2023,189.14,Cindy Carter,34.0,USA,True
941,5027,14/12/2022,337.53,Jane Brown,18.0,SPAIN,False
944,1797,31/05/2022,262.22,Lisa Skinner,81.0,ITALY,True
945,1169,03/11/2022,120.52,Steven Adams,32.0,NETHERLANDS,False
946,674,07/03/2022,374.16,Ryan Williamson,55.0,FRANCE,False
948,5039,15/12/2023,61.56,Michael Taylor,56.0,FRANCE,True
949,1854,06/10/2022,132.83,Nicole Carson,46.0,NETHERLANDS,False
950,2467,18/09/2022,171.03,Joshua Adams,46.0,ITALY,False
952,4260,01/07/2022,263.28,Katherine Simon,38.0,USA,True
953,2186,26/11/2022,382.35,Austin Robinson,44.0,USA,False
955,3071,27/08/2023,333.99,Beverly Cook,70.0,SPAIN,False
956,4747,10/06/2024,370.84,Caitlin Cunningham,30.0,FRANCE,False
957,281,18/03/2022,376.49,Colton Martinez,33.0,SPAIN,False
958,3155,14/03/2024,319.62,Shaun Thompson,21.0,FRANCE,True
959,1622,17/01/2024,489.97,Shelby Warner,35.0,NETHERLANDS,True
961,280,26/10/2024,419.34,Mrs. Stephanie Newman,31.0,GERMANY,True
962,1949,09/10/2023,89.32,Lisa Ramos,72.0,NETHERLANDS,False
965,2818,28/10/2022,102.0,Jason Goodwin,81.0,ITALY,True
968,2153,02/11/2023,277.48,Ryan Sparks,71.0,FRANCE,True
969,966,19/05/2023,375.03,Jacqueline Cooper,46.0,ITALY,False
970,4215,22/03/2023,462.7,John Simmons,80.0,ITALY,False
971,2763,08/10/2023,498.38,Alexandra Turner,50.0,GERMANY,True
973,3993,22/02/2024,388.28,Anthony Jones,56.0,CANADA,False
974,3739,04/07/2022,334.99,Thomas Knox,60.0,GERMANY,False
976,2154,29/09/2022,40.93,Rhonda Thompson,,CANADA,True
977,2994,11/05/2024,218.99,Cody Benson,69.0,FRANCE,False
979,1035,19/01/2024,56.35,Patricia Garrett,67.0,SPAIN,True
980,3748,22/01/2022,416.74,Mr. Matthew Mendoza,73.0,FRANCE,True
982,2423,15/02/2023,71.89,Joshua Cooper,49.0,GERMANY,True
985,680,07/10/2023,483.48,Katherine Taylor,23.0,SPAIN,False
986,4135,06/04/2022,99.48,Sandra Hill,69.0,UK,False
988,1818,29/12/2022,390.2,Jacob Long,42.0,SPAIN,True
989,1628,26/04/2023,369.37,Vanessa Ware,53.0,ITALY,False
990,2900,13/04/2023,267.53,Kevin Craig,32.0,UK,False
991,1244,05/08/2022,285.81,Nicolas Davis,67.0,SPAIN,False
992,4347,25/10/2022,267.27,Mrs. Tara Smith,68.0,GERMANY,False
993,4368,27/07/2023,187.7,Michael Ortega,34.0,GERMANY,True
995,4349,06/06/2022,91.71,Sherry Jones,72.0,ITALY,False
996,1301,15/10/2024,59.07,Hannah Montoya,64.0,USA,True
997,1357,22/09/2023,321.1,Katherine Taylor,68.0,UK,False
998,5065,02/05/2022,120.87,Carolyn Johnson,36.0,CANADA,False
999,1246,24/08/2022,275.0,Nicholas Garner,71.0,USA,False
1000,4995,28/06/2023,217.77,Janice Bailey,29.0,ITALY,True
1002,3284,12/12/2022,155.28,Sherri Smith,22.0,NETHERLANDS,True
1004,3904,03/08/2023,239.32,Austin Obrien,65.0,GERMANY,True
1005,1116,20/05/2022,363.56,Kaitlin Olson,73.0,UK,False
1007,2059,09/11/2024,357.09,Melissa Patton,38.0,UK,False
1008,2553,08/02/2022,112.29,Joshua Fry,70.0,GERMANY,False
1009,5023,07/07/2024,301.05,Samuel Bailey,83.0,GERMANY,True
1010,548,10/03/2023,39.02,Mary Ryan,75.0,ITALY,True
1011,3362,01/05/2023,78.75,Janet Guzman,37.0,SPAIN,True
1014,1307,20/10/2022,326.58,Laura Davis,18.0,SPAIN,False
1015,3204,19/08/2023,299.79,Bradley Gonzalez,82.0,UK,True
1016,2037,28/08/2024,418.82,Ashley Ramirez,30.0,USA,True
1017,578,17/02/2022,120.89,Michele Sanders,21.0,NETHERLANDS,True
1018,2263,12/02/2022,78.82,Tracy Fitzgerald,56.0,GERMANY,False
1019,3289,25/11/2024,70.5,Samantha Barnes,51.0,UK,False
1022,1167,10/05/2024,339.4,Brandon Nunez,66.0,UK,False
1023,2683,10/09/2024,15.28,Katie Brown,64.0,USA,True
1025,4295,18/05/2023,60.28,Erica Ray,49.0,SPAIN,True
1026,5150,08/06/2022,303.24,James Salas,47.0,CANADA,True
1027,1903,27/12/2022,333.61,Gene Garcia,27.0,NETHERLANDS,False
1030,3723,10/10/2023,85.3,Jonathan Ford,53.0,CANADA,False
1031,2797,15/05/2022,438.87,Michael Jones,79.0,NETHERLANDS,False
1032,336,21/10/2024,196.94,Brian Graham,69.0,UK,True
1033,2093,06/01/2024,65.29,Robert Guerrero,61.0,CANADA,False
1034,3822,06/08/2024,218.7,Jeffrey Pitts,37.0,USA,False
1035,1380,24/04/2023,439.36,Joshua Williams,47.0,FRANCE,True
1037,1841,19/02/2022,266.19,John Davis,32.0,USA,True
1039,4943,09/08/2022,480.27,Katherine Leon,51.0,GERMANY,False
1041,4052,02/07/2023,419.99,Amanda Barker,60.0,UK,False
1044,2296,08/07/2024,422.74,Nicholas Cochran,41.0,GERMANY,True
1045,2260,30/04/2024,453.32,Jesse Parks,38.0,SPAIN,True
1047,2059,05/07/2022,491.71,Melissa Patton,38.0,UK,False
1048,681,29/08/2023,16.33,Lisa Glenn,,FRANCE,False
1049,3978,11/03/2022,128.94,Rodney Carter,83.0,FRANCE,True
1050,4055,05/08/2022,118.48,Ariel Gordon,18.0,SPAIN,True
1051,3554,26/06/2022,336.16,Carl Gill,83.0,ITALY,True
1054,4634,14/11/2024,194.15,Heidi Jones,78.0,UK,False
1055,4252,07/03/2022,436.49,Andrew Roth,48.0,USA,False
1056,3135,24/05/2023,30.63,Zachary Johnson,74.0,SPAIN,True
1057,884,26/04/2024,299.27,Sean Taylor,71.0,GERMANY,True
1058,808,04/07/2024,292.06,Erica Nelson,34.0,FRANCE,True
1059,963,03/06/2022,483.7,Anna Chang,82.0,ITALY,False
1061,4947,11/11/2023,216.7,Dr. Brenda Martin,49.0,ITALY,True
1062,3226,05/01/2024,361.96,Jason Gill,,GERMANY,True
1063,327,03/10/2023,180.18,Eric Clark,23.0,ITALY,False
1064,3607,09/01/2025,427.59,Emily Gilmore,71.0,UK,True
1065,4697,01/04/2023,433.07,Teresa Graham,22.0,CANADA,False
1066,306,12/08/2024,470.7,Jacqueline Anderson,48.0,CANADA,False
1069,211,13/02/2023,115.86,Jose Travis,,GERMANY,False
1072,3377,08/11/2023,402.93,Guy Medina,85.0,ITALY,False
1073,3741,20/03/2024,426.22,Jill Barajas,30.0,UK,True
1074,2077,25/11/2024,185.71,Christina Jones,39.0,CANADA,False
1075,2819,29/10/2023,182.67,Laura Ritter,,NETHERLANDS,True
1076,2038,29/07/2022,145.55,Juan Keller MD,35.0,NETHERLANDS,True
1077,392,11/12/2022,169.01,Ashley Roberts,24.0,USA,True
1078,2156,03/01/2024,386.62,Catherine Carroll,50.0,ITALY,False
1079,1316,25/08/2023,112.6,Allison Torres,29.0,FRANCE,True
1080,4484,14/04/2022,327.66,Michael Zimmerman,19.0,GERMANY,True
1083,729,08/04/2024,173.54,Brenda Martinez,,ITALY,False
1085,1865,12/05/2023,165.1,Diane Yates,,SPAIN,False
1086,2506,22/12/2023,59.64,Travis Gibson,40.0,ITALY,False
1089,1526,17/03/2024,380.72,Barbara Gates,49.0,GERMANY,False
1091,3977,24/11/2023,181.79,Rachel Little,23.0,ITALY,False
1093,1305,28/05/2024,480.06,Brittany Shaw,47.0,NETHERLANDS,False
1094,2645,30/05/2022,17.8,Kathleen Mooney,69.0,FRANCE,True
1098,4587,04/03/2022,273.74,Amy Sanders,52.0,FRANCE,True
1100,623,10/04/2023,107.32,Richard Moore,85.0,ITALY,True
1101,742,09/01/2024,358.72,Micheal Wang,58.0,ITALY,True
1102,3315,12/06/2024,427.58,Willie Chavez,29.0,USA,True
1103,1195,03/08/2022,360.79,Anne Garner,55.0,NETHERLANDS,True
1104,4365,26/05/2022,183.36,Adam Davis,69.0,GERMANY,True
1106,849,25/04/2023,424.05,Anthony Rivera,81.0,SPAIN,False
